Date,Channel,MKTer,Chiến dịch,Chi phí Marketing,Impression,Reach,Click,Share,Cmt,Inbox,Lead MKT,Đơn hàng,Doanh thu,Paid Revenue 1,Giá Lead,Đơn/Lead,CPM,CPC,"Giá Mess
(Cmt + Inbox)",ME1 (ME đã bao gồm thuế + phí),ROAS
2020-07-18,FB,NgocNgo,CVS,228734,2678,2463.0,9,0,3,0,25,14.91304347826087,7441608.695652174,5988000,9149.36,0.5965217391304347,85412.24794622853,25414.88888888889,76244.66666666667,247032.72000000003,32.533898308306476
2020-07-18,FB,GiangPhan,CVS,2585748,35167,31695.0,235,8,13,0,12,8.869565217391305,3948608.695652174,2495000,215479.0,0.7391304347826088,73527.68220206445,11003.182978723404,198903.6923076923,2792607.8400000003,1.5270663249675427
2020-07-18,FB,AnhTrinh,CVS,350561,5345,4449.0,14,1,2,0,1,1.0,499000.0,499000,350561.0,1.0,65586.71655753041,25040.071428571428,175280.5,378605.88,1.4234327264013966
2020-07-18,Google,TienTran,Discovery,390731,23527,0.0,999,0,0,0,1,1.0,499000.0,499000,390731.0,1.0,16607.769796404133,391.1221221221221,0.0,390731.0,1.277093447921972
2020-07-18,Google,TienTran,PerMax,147569,7179,0.0,60,0,0,0,1,1.0,499000.0,499000,147569.0,1.0,20555.648418999863,2459.483333333333,0.0,147569.0,3.3814690077184233
2020-07-18,Google,TienTran,Guu-PerMax,146879,7010,0.0,56,0,0,0,1,1.0,499000.0,499000,146879.0,1.0,20952.781740370898,2622.839285714286,0.0,146879.0,3.3973542848194773
2020-07-19,FB,NgocNgo,CVS,287679,6110,5646.0,14,0,3,0,40,24.0,12256000.0,10978000,7191.975,0.6,47083.306055646484,20548.5,95893.0,310693.32,42.60304019410523
2020-07-19,FB,GiangPhan,CVS,2412918,31765,28520.0,206,10,17,0,19,15.869565217391305,7918913.043478261,6487000,126995.68421052632,0.8352402745995423,75961.52998583346,11713.194174757282,141936.35294117648,2605951.44,3.2818823695949306
2020-07-19,FB,TungTran,CVS,504089,8672,8010.0,16,6,0,0,6,5.0,2495000.0,1996000,84014.83333333333,0.8333333333333334,58128.34409594096,31505.5625,0.0,544416.12,4.949522802520983
2020-07-19,FB,AnhTrinh,CVS,281764,3288,2937.0,7,0,1,0,2,2.0,998000.0,998000,140882.0,1.0,85694.64720194647,40252.0,281764.0,304305.12,3.5419712951264177
2020-07-19,FB,ThuHoang,CVS,440225,5960,5121.0,53,0,1,0,3,3.0,1497000.0,1497000,146741.66666666666,1.0,73863.25503355706,8306.132075471698,440225.0,475443.00000000006,3.400533817934011
2020-07-19,Google,TienTran,Search,396885,5416,0.0,162,0,0,0,3,2.9565217391304346,1475304.347826087,998000,132295.0,0.9855072463768115,73280.09601181684,2449.9074074074074,0.0,396885.0,3.717208631785245
2020-07-19,Google,TienTran,Discovery,395116,23546,0.0,988,0,0,0,1,0.9565217391304348,477304.347826087,0,395116.0,0.9565217391304348,16780.599677227558,399.914979757085,0.0,395116.0,1.208010679967622
2020-07-19,Google,TienTran,PerMax,258371,10819,0.0,134,0,0,0,3,2.9565217391304346,1475304.347826087,998000,86123.66666666667,0.9855072463768115,23881.22747019133,1928.141791044776,0.0,258371.0,5.710022981782347
2020-07-19,Google,TienTran,Guu-Search,59213,351,0.0,16,0,0,0,1,1.0,499000.0,499000,59213.0,1.0,168698.0056980057,3700.8125,0.0,59213.0,8.42720348572104
2020-07-19,Google,TienTran,Guu-Discovery,114694,7295,0.0,322,0,0,0,1,1.0,499000.0,499000,114694.0,1.0,15722.275531185744,356.1925465838509,0.0,114694.0,4.3507070988892185
2020-07-20,FB,NgocNgo,CVS,544611,9324,8186.0,37,0,1,0,71,58.69565217391305,29289130.43478261,25449000,7670.577464788732,0.8266993263931415,58409.58815958816,14719.216216216217,544611.0,588179.88,53.77990976087998
2020-07-20,FB,GiangPhan,CVS,1778217,24181,22316.0,145,5,15,0,9,4.956521739130435,2473304.347826087,1996000,197579.66666666666,0.5507246376811594,73537.77759397874,12263.565517241379,118547.8,1920474.36,1.3908900588770026
2020-07-20,FB,TungTran,CVS,621441,8108,7431.0,13,2,3,0,3,1.0,499000.0,499000,207147.0,0.3333333333333333,76645.41193882584,47803.153846153844,207147.0,671156.28,0.8029724462982005
2020-07-20,FB,ThuHoang,CVS,1094505,13847,12092.0,147,4,1,0,9,8.0,3992000.0,3992000,121611.66666666667,0.8888888888888888,79042.75294287571,7445.6122448979595,1094505.0,1182065.4000000001,3.647310884829215
2020-07-20,Google,TienTran,Search,433701,5261,0.0,168,0,0,0,4,3.0,1497000.0,1497000,108425.25,0.75,82436.98916555787,2581.5535714285716,0.0,433701.0,3.451686761155727
2020-07-20,Google,TienTran,Discovery,357740,23395,0.0,1021,0,0,0,1,1.0,499000.0,499000,357740.0,1.0,15291.301560162427,350.38197845249755,0.0,357740.0,1.394867781070051
2020-07-20,Google,TienTran,Guu-PerMax,209451,7022,0.0,101,0,0,0,1,1.0,499000.0,499000,209451.0,1.0,29827.826829962974,2073.772277227723,0.0,209451.0,2.3824187996237782
2020-07-21,FB,NgocNgo,CVS,800086,11815,10248.0,38,0,2,0,60,43.78260869565217,21847521.739130434,18463000,13334.766666666666,0.7297101449275362,67717.81633516715,21054.894736842107,400043.0,864092.88,27.306466728739704
2020-07-21,FB,GiangPhan,CVS,3659012,45255,40048.0,260,12,22,0,22,16.91304347826087,8719608.695652174,7765000,166318.72727272726,0.7687747035573124,80853.20959010055,14073.123076923077,166318.72727272726,3951732.9600000004,2.383050040735634
2020-07-21,FB,AnhNguyen08,CVS,186819,1869,1713.0,3,1,0,0,2,2.0,998000.0,998000,93409.5,1.0,99956.66131621187,62273.0,0.0,201764.52000000002,5.3420690614980275
2020-07-21,FB,AnhTrinh,CVS,259081,4477,4147.0,13,3,0,0,1,1.0,499000.0,499000,259081.0,1.0,57869.332142059415,19929.30769230769,0.0,279807.48000000004,1.9260385748086506
2020-07-21,FB,ThuHoang,CVS,656733,8361,7578.0,78,2,1,0,2,2.0,998000.0,998000,328366.5,1.0,78547.18335127378,8419.653846153846,656733.0,709271.64,1.5196434471847768
2020-07-21,Google,TienTran,Search,354209,5253,0.0,156,0,0,0,2,2.0,998000.0,998000,177104.5,1.0,67429.84960974682,2270.5705128205127,0.0,354209.0,2.8175455733761705
2020-07-21,Google,TienTran,Discovery,269457,17407,0.0,772,0,0,0,2,1.9565217391304348,976304.3478260869,499000,134728.5,0.9782608695652174,15479.80697420578,349.03756476683935,0.0,269457.0,3.6232287445718128
2020-07-22,FB,NgocNgo,CVS,581626,8190,7240.0,37,0,0,0,29,27.869565217391305,13906913.043478262,11976000,20056.068965517243,0.9610194902548725,71016.60561660562,15719.621621621622,0.0,628156.0800000001,23.910404699030412
2020-07-22,FB,GiangPhan,CVS,3085632,39498,34828.0,211,9,13,0,26,18.869565217391305,9415913.043478262,7485000,118678.15384615384,0.725752508361204,78121.22132766216,14623.848341232228,237356.3076923077,3332482.56,3.051534675385225
2020-07-22,Google,TienTran,Search,361577,6493,0.0,174,0,0,0,3,1.9565217391304348,976304.3478260869,499000,120525.66666666667,0.6521739130434783,55687.20160172493,2078.0287356321837,0.0,361577.0,2.7001284590172685
2020-07-22,Google,TienTran,Discovery,409205,22238,0.0,950,0,0,0,1,1.0,499000.0,499000,409205.0,1.0,18401.160176274847,430.7421052631579,0.0,409205.0,1.2194376901553012
2020-07-22,Google,TienTran,PerMax,209518,9146,0.0,113,0,0,0,2,2.0,998000.0,998000,104759.0,1.0,22908.156571178657,1854.141592920354,0.0,209518.0,4.7633138918851845
2020-07-22,Google,TienTran,Guu-Discovery,153909,7300,0.0,354,0,0,0,2,2.0,998000.0,998000,76954.5,1.0,21083.424657534248,434.771186440678,0.0,153909.0,6.484351142558265
2020-07-23,FB,NgocNgo,CVS,98999,1703,1629.0,6,0,0,0,7,5.0,2775000.0,2775000,14142.714285714286,0.7142857142857143,58132.11978860833,16499.833333333332,0.0,106918.92000000001,28.030586167537045
2020-07-23,FB,GiangPhan,CVS,2772345,40189,36372.0,257,14,16,0,25,23.956521739130434,11954304.347826088,11477000,110893.8,0.9582608695652174,68982.68182836099,10787.334630350195,173271.5625,2994132.6,4.311982941454288
2020-07-23,Google,TienTran,Discovery,392096,21027,0.0,852,0,0,0,3,3.0,1497000.0,1497000,130698.66666666667,1.0,18647.263042754552,460.206572769953,0.0,392096.0,3.8179425446829347
2020-07-23,Google,TienTran,Guu-Search,11846,507,0.0,11,0,0,0,1,1.0,499000.0,499000,11846.0,1.0,23364.891518737673,1076.909090909091,0.0,11846.0,42.12392368732061
2020-07-23,Google,TienTran,Guu-Discovery,96871,4130,0.0,175,0,0,0,1,1.0,499000.0,499000,96871.0,1.0,23455.44794188862,553.5485714285714,0.0,96871.0,5.15118043583735
2020-07-23,Google,TienTran,Guu-PerMax,153147,7690,0.0,60,0,0,0,3,3.0,1497000.0,1497000,51049.0,1.0,19915.084525357608,2552.45,0.0,153147.0,9.774922133636311
2020-07-24,Google,TienTran,Discovery,403617,21207,0.0,910,0,0,0,2,2.0,998000.0,998000,201808.5,1.0,19032.253501202435,443.53516483516484,0.0,403617.0,2.472641142469222
2020-07-24,Google,TienTran,PerMax,211628,7092,0.0,96,0,0,0,1,1.0,499000.0,499000,211628.0,1.0,29840.38353073886,2204.4583333333335,0.0,211628.0,2.3579110514676698
2020-07-24,Google,TienTran,Guu-PerMax,221638,6515,0.0,144,0,0,0,1,1.0,499000.0,499000,221638.0,1.0,34019.64696853415,1539.1527777777778,0.0,221638.0,2.251418980499734
2020-07-25,FB,GiangPhan,CVS,1744559,22513,20189.0,86,7,9,0,8,6.956521739130435,3751304.347826087,3274000,218069.875,0.8695652173913043,77491.18287211833,20285.56976744186,193839.88888888888,1884123.7200000002,2.1502880371635964
2020-07-25,FB,AnhNguyen08,CVS,1467582,22270,19095.0,46,2,4,0,8,8.0,3992000.0,3992000,183447.75,1.0,65899.50606196678,31903.956521739132,366895.5,1584988.56,2.720120579293014
2020-07-25,FB,AnhTrinh,CVS,237956,3773,3476.0,7,0,0,0,1,1.0,499000.0,499000,237956.0,1.0,63068.11555791148,33993.71428571428,0.0,256992.48,2.097026341004219
2020-07-25,FB,ThuHoang,CVS,473031,10625,9599.0,88,1,0,0,2,1.9565217391304348,976304.3478260869,499000,236515.5,0.9782608695652174,44520.56470588235,5375.352272727273,0.0,510873.48000000004,2.0639331202946254
2020-07-25,Google,TienTran,Search,246725,4240,0.0,115,0,0,0,3,3.0,1777000.0,1777000,82241.66666666667,1.0,58189.85849056604,2145.4347826086955,0.0,246725.0,7.202350795420002
2020-07-25,Google,TienTran,Discovery,402654,21001,0.0,929,0,0,0,1,1.0,499000.0,499000,402654.0,1.0,19173.08699585734,433.42734122712596,0.0,402654.0,1.239277394487575
2020-07-25,Google,TienTran,Guu-Discovery,155682,7908,0.0,352,0,0,0,1,1.0,499000.0,499000,155682.0,1.0,19686.646433990896,442.27840909090907,0.0,155682.0,3.205251731092869
2020-07-25,Google,TienTran,Guu-PerMax,192807,6648,0.0,129,0,0,0,1,1.0,499000.0,499000,192807.0,1.0,29002.256317689527,1494.6279069767443,0.0,192807.0,2.5880803082875623
2020-07-26,FB,NgocNgo,CVS,85914,1618,1484.0,6,0,0,0,31,18.82608695652174,9394217.391304348,6487000,2771.4193548387098,0.6072931276297335,53098.88751545118,14319.0,0.0,92787.12000000001,109.34443037577516
2020-07-26,FB,GiangPhan,CVS,2426860,29193,25817.0,113,3,6,0,9,8.0,3992000.0,3992000,269651.1111111111,0.8888888888888888,83131.57263727607,21476.63716814159,404476.6666666667,2621008.8000000003,1.6449238934260733
2020-07-26,FB,AnhNguyen08,CVS,775196,13435,12492.0,22,1,4,0,2,2.0,998000.0,998000,387598.0,1.0,57699.73948641608,35236.181818181816,193799.0,837211.68,1.2874163437375838
2020-07-26,Google,TienTran,Search,345424,5283,0.0,127,0,0,0,3,3.0,1497000.0,998000,115141.33333333333,1.0,65384.06208593602,2719.8740157480315,0.0,345424.0,4.3338042521654545
2020-07-26,Google,TienTran,Discovery,371509,24467,0.0,942,0,0,0,4,2.9565217391304346,1475304.347826087,0,92877.25,0.7391304347826086,15184.084685494747,394.3832271762208,0.0,371509.0,3.971113345372755
2020-07-26,Google,TienTran,PerMax,297116,8517,0.0,91,0,0,0,1,1.0,499000.0,499000,297116.0,1.0,34885.05342256663,3265.010989010989,0.0,297116.0,1.679478722115268
2020-07-27,FB,GiangPhan,CVS,1948425,129108,91576.0,256,0,2,0,4,4.0,1996000.0,998000,487106.25,1.0,15091.435077609443,7611.03515625,974212.5,2104299.0,1.0244171574476821
2020-07-27,FB,AnhNguyen08,CVS,1803783,0,0.0,0,0,0,0,6,4.0,1996000.0,1497000,300630.5,0.6666666666666666,0.0,0.0,0.0,1948085.6400000001,1.106563261767075
2020-07-27,FB,TungTran,CVS,810719,5575,5254.0,9,0,1,0,1,1.0,499000.0,499000,810719.0,1.0,145420.44843049327,90079.88888888889,810719.0,875576.52,0.6155030287929604
2020-07-27,Google,TienTran,Search,335622,4532,0.0,117,0,0,0,1,1.0,499000.0,499000,335622.0,1.0,74056.04589585173,2868.5641025641025,0.0,335622.0,1.4867916882683496
2020-07-27,Google,TienTran,Discovery,249783,15422,0.0,670,0,0,0,1,1.0,499000.0,0,249783.0,1.0,16196.537414083778,372.81044776119404,0.0,249783.0,1.9977340331407663
2020-07-27,Google,TienTran,Guu-PerMax,158882,5482,0.0,59,0,0,0,1,1.0,499000.0,499000,158882.0,1.0,28982.4881430135,2692.915254237288,0.0,158882.0,3.1406956105789203
2020-07-28,FB,GiangPhan,CVS,764222,7907,7344.0,13,2,4,0,10,9.91304347826087,4946608.695652174,1996000,76422.2,0.9913043478260869,96651.32161375997,58786.307692307695,191055.5,825359.76,6.472737889843755
2020-07-28,Google,TienTran,Search,328662,3597,0.0,112,0,0,0,2,1.0,499000.0,499000,164331.0,0.5,91371.14261884903,2934.4821428571427,0.0,328662.0,1.5182771357808327
2020-07-28,Google,TienTran,Discovery,424577,19103,0.0,847,0,0,0,3,3.0,1497000.0,1497000,141525.66666666666,1.0,22225.67136051929,501.271546635183,0.0,424577.0,3.5258622110948075
2020-07-28,Google,TienTran,PerMax,163190,3364,0.0,54,0,0,0,1,1.0,499000.0,499000,163190.0,1.0,48510.70154577884,3022.037037037037,0.0,163190.0,3.0577854035173724
2020-07-28,Google,TienTran,Guu-PerMax,118515,3628,0.0,64,0,0,0,1,1.0,499000.0,499000,118515.0,1.0,32666.7585446527,1851.796875,0.0,118515.0,4.210437497363203
2020-07-29,FB,GiangPhan,CVS,862271,9541,8704.0,9,0,8,0,7,5.956521739130435,2972304.347826087,0,123181.57142857143,0.8509316770186335,90375.32753380148,95807.88888888889,107783.875,931252.68,3.447065189280501
2020-07-29,Google,TienTran,Search,274426,3574,0.0,117,0,0,0,2,2.0,998000.0,0,137213.0,1.0,76783.99552322329,2345.5213675213677,0.0,274426.0,3.636681655528266
2020-07-29,Google,TienTran,Discovery,359002,20533,0.0,890,0,0,0,6,5.956521739130435,2972304.347826087,0,59833.666666666664,0.9927536231884058,17484.147469926458,403.37303370786515,0.0,359002.0,8.27935317303549
2020-07-29,Google,TienTran,Guu-Discovery,105927,5013,0.0,223,0,0,0,1,0.9565217391304348,477304.347826087,0,105927.0,0.9565217391304348,21130.460801915022,475.00896860986546,0.0,105927.0,4.5059743769396565
2020-07-29,Google,TienTran,Guu-PerMax,236602,4599,0.0,131,0,0,0,3,3.0,1497000.0,0,78867.33333333333,1.0,51446.40139160687,1806.1221374045801,0.0,236602.0,6.327080920702277
2020-07-30,FB,GiangPhan,CVS,1051405,14228,12976.0,13,6,1,0,5,4.0,1996000.0,0,210281.0,0.8,73896.89344953612,80877.30769230769,1051405.0,1135517.4000000001,1.8984121247283396
2020-07-30,Google,TienTran,Search,180594,3397,0.0,88,0,0,0,1,1.0,499000.0,0,180594.0,1.0,53162.79069767442,2052.2045454545455,0.0,180594.0,2.763103979091221
2020-07-30,Google,TienTran,Discovery,301966,17654,0.0,831,0,0,0,2,1.0,499000.0,0,150983.0,0.5,17104.67882632831,363.3766546329723,0.0,301966.0,1.6525039242828663
2020-07-30,Google,TienTran,PerMax,257621,9516,0.0,97,0,0,0,2,2.0,998000.0,0,128810.5,1.0,27072.4043715847,2655.8865979381444,0.0,257621.0,3.8739077947838103
2020-07-30,Google,TienTran,Guu-Discovery,38781,2895,0.0,130,0,0,0,1,1.0,499000.0,0,38781.0,1.0,13395.854922279792,298.31538461538463,0.0,38781.0,12.867125654315258
2020-07-30,Google,TienTran,Guu-PerMax,118733,6602,0.0,52,0,0,0,1,1.0,499000.0,0,118733.0,1.0,17984.398667070585,2283.326923076923,0.0,118733.0,4.202706913831875
2020-07-31,FB,NgocNgo,CVS,114315864,0,0.0,0,0,0,0,25,16.82608695652174,8396217.391304348,0,4572634.56,0.6730434782608695,0.0,0.0,0.0,123461133.12,0.0734475259820837
2020-07-31,FB,GiangPhan,CVS,878646,9315,8652.0,17,1,1,0,9,6.0,2994000.0,0,97627.33333333333,0.6666666666666666,94325.92592592593,51685.05882352941,878646.0,948937.68,3.407515654768815
2020-07-31,FB,AnhNguyen08,CVS,185712,3437,3314.0,6,0,0,0,1,1.0,499000.0,0,185712.0,1.0,54033.16846086704,30952.0,0.0,200568.96000000002,2.6869561471525802
2020-07-31,Google,TienTran,Discovery,456663,24925,0.0,1143,0,0,0,2,1.9565217391304348,976304.3478260869,0,228331.5,0.9782608695652174,18321.48445336008,399.5301837270341,0.0,456663.0,2.137909898165796
2020-07-31,Google,TienTran,PerMax,193723,7031,0.0,68,0,0,0,2,2.0,998000.0,0,96861.5,1.0,27552.69520694069,2848.8676470588234,0.0,193723.0,5.151685654258916
2020-07-31,Google,TienTran,Guu-Discovery,112707,6743,0.0,265,0,0,0,2,2.0,998000.0,0,56353.5,1.0,16714.667062138513,425.30943396226417,0.0,112707.0,8.854818245539319
2020-07-31,Google,TienTran,Guu-PerMax,205569,6955,0.0,99,0,0,0,5,4.0,1996000.0,0,41113.8,0.8,29557.00934579439,2076.4545454545455,0.0,205569.0,9.709635207643176
2020-08-01,FB,GiangPhan,CVS,5384130,20133,18799.0,53,0,7,0,14,10.956521739130435,5467304.347826087,4990000,384580.71428571426,0.782608695652174,267428.10311429,101587.35849056604,769161.4285714285,5814860.4,1.0154480571282802
2020-08-01,FB,AnhNguyen08,CVS,2934055,38922,32063.0,92,5,13,0,9,3.9565217391304346,1974304.347826087,1497000,326006.1111111111,0.43961352657004826,75382.94537793536,31891.902173913044,225696.53846153847,3168779.4000000004,0.6728927534848825
2020-08-01,FB,TungTran,CVS,4942157,55077,49641.0,90,5,11,0,13,9.869565217391305,5402217.391304348,3493000,380165.92307692306,0.7591973244147158,89731.77551428,54912.85555555556,449287.0,5337529.5600000005,1.0930889875219156
2020-08-01,FB,YenNguyen02,CVS,787194,12428,9916.0,20,0,2,0,8,6.956521739130435,3471304.347826087,2994000,98399.25,0.8695652173913043,63340.36047634374,39359.7,393597.0,850169.52,4.409719011865039
2020-08-01,Google,TienTran,Search,153835,2697,0.0,86,0,0,0,1,1.0,499000.0,499000,153835.0,1.0,57039.30292918057,1788.7790697674418,0.0,153835.0,3.243735170799883
2020-08-01,Google,TienTran,Discovery,382910,18915,0.0,919,0,0,0,2,1.0,499000.0,499000,191455.0,0.5,20243.721913825008,416.6594124047878,0.0,382910.0,1.303178292549163
2020-08-01,Google,TienTran,PerMax,206735,9241,0.0,79,0,0,0,2,2.0,998000.0,998000,103367.5,1.0,22371.496591278,2616.8987341772154,0.0,206735.0,4.827436089680025
2020-08-01,Google,TienTran,Guu-PerMax,200354,9293,0.0,89,0,0,0,2,1.0,499000.0,499000,100177.0,0.5,21559.668567739158,2251.1685393258426,0.0,200354.0,2.490591652774589
2020-08-02,FB,GiangPhan,CVS,3356426,47134,42876.0,61,4,20,0,14,10.91304347826087,5445608.695652174,4491000,239744.7142857143,0.7795031055900621,71210.29405524675,55023.37704918033,167821.3,3624940.08,1.6224426505015077
2020-08-02,FB,AnhNguyen08,CVS,4221816,56607,45108.0,121,6,22,0,15,9.91304347826087,4946608.695652174,3992000,281454.4,0.6608695652173913,74581.1648736022,34891.04132231405,191900.72727272726,4559561.28,1.1716779451430792
2020-08-02,FB,TungTran,CVS,5036866,119077,102198.0,207,8,31,0,18,13.91304347826087,6942608.695652174,5988000,279825.8888888889,0.7729468599033816,0.0,24332.685990338163,162479.5483870968,5439815.28,1.3783588238504207
2020-08-02,Google,TienTran,Search,183290,2639,0.0,98,0,0,0,1,1.0,499000.0,499000,183290.0,1.0,69454.3387646836,1870.3061224489795,0.0,183290.0,2.7224616727590156
2020-08-02,Google,TienTran,Discovery,389065,21734,0.0,984,0,0,0,3,3.0,1497000.0,1497000,129688.33333333333,1.0,17901.21468666605,395.3912601626016,0.0,389065.0,3.8476861192859806
2020-08-02,Google,TienTran,PerMax,227453,13270,0.0,81,0,0,0,2,1.9565217391304348,976304.3478260869,499000,113726.5,0.9782608695652174,17140.39186134137,2808.061728395062,0.0,227453.0,4.292334450748449
2020-08-02,Google,TienTran,Guu-PerMax,196725,6434,0.0,58,0,0,0,1,1.0,499000.0,499000,196725.0,1.0,30575.847062480574,3391.810344827586,0.0,196725.0,2.5365357732875844
2020-08-03,FB,GiangPhan,CVS,4032597,41057,36155.0,82,4,16,0,17,11.782608695652174,5879521.7391304355,3493000,237211.58823529413,0.6930946291560103,98219.47536351901,49178.01219512195,252037.3125,4355204.760000001,1.4579988377540418
2020-08-03,FB,AnhNguyen08,CVS,3811436,57100,50679.0,161,10,15,0,16,12.91304347826087,6443608.695652174,5489000,238214.75,0.8070652173913043,66750.19264448337,23673.51552795031,254095.73333333334,4116350.8800000004,1.6905986865979579
2020-08-03,FB,TungTran,CVS,5429854,89029,77232.0,191,11,25,0,30,13.869565217391305,6920913.043478261,5489000,180995.13333333333,0.4623188405797102,45599.5196385532,28428.55497382199,217194.16,5864242.32,1.274603892384263
2020-08-03,FB,YenNguyen02,CVS,1789082,30244,27012.0,46,1,16,0,7,5.869565217391305,2928913.0434782607,1497000,255583.14285714287,0.8385093167701864,59154.939822774766,38893.086956521736,111817.625,1932208.56,1.6371038574410008
2020-08-03,Google,TienTran,Search,263504,2991,0.0,111,0,0,0,1,1.0,499000.0,499000,263504.0,1.0,88098.96355733868,2373.90990990991,0.0,263504.0,1.8937093934057927
2020-08-03,Google,TienTran,Guu-Discovery,68024,4673,0.0,207,0,0,0,1,1.0,499000.0,499000,68024.0,1.0,14556.815750053498,328.6183574879227,0.0,68024.0,7.335646242502646
2020-08-03,Google,TienTran,Guu-PerMax,195913,7507,0.0,125,0,0,0,2,2.0,998000.0,998000,97956.5,1.0,26097.375782602903,1567.304,0.0,195913.0,5.094097890390122
2020-08-03,Google,DucVu,Brand,119838,5109,0.0,58,0,0,0,1,0.9565217391304348,477304.347826087,0,119838.0,0.9565217391304348,23456.25366999413,2066.1724137931033,0.0,119838.0,3.982913164656344
2020-08-04,FB,GiangPhan,CVS,3951417,40612,35832.0,81,5,16,0,26,13.956521739130435,6964304.347826087,6487000,151977.57692307694,0.5367892976588629,97296.78420171377,48782.92592592593,246963.5625,4267530.36,1.7624827619626293
2020-08-04,FB,AnhNguyen08,CVS,6125673,92912,79216.0,226,15,41,0,24,13.91304347826087,6846956.521739131,5988000,255236.375,0.5797101449275363,65929.83683485449,27104.74778761062,149406.65853658537,6615726.840000001,1.1177476371558082
2020-08-04,FB,TungTran,CVS,5890231,76191,67860.0,154,12,20,0,30,14.782608695652174,7376521.7391304355,4990000,196341.03333333333,0.4927536231884058,77308.75037734116,38248.253246753244,294511.55,6361449.48,1.2523314856633696
2020-08-04,FB,YenNguyen02,CVS,1683483,24388,22200.0,52,3,12,0,22,13.869565217391305,7398217.391304348,5489000,76521.95454545454,0.6304347826086957,69029.15368213876,32374.673076923078,140290.25,1818161.6400000001,4.394589901593511
2020-08-04,Google,TienTran,Search,212182,3070,0.0,102,0,0,0,6,5.869565217391305,2928913.0434782607,1497000,35363.666666666664,0.9782608695652174,69114.65798045603,2080.2156862745096,0.0,212182.0,13.803777151116781
2020-08-04,Google,TienTran,Discovery,299580,18304,0.0,796,0,0,0,1,1.0,499000.0,499000,299580.0,1.0,16366.914335664336,376.356783919598,0.0,299580.0,1.6656652647039187
2020-08-04,Google,TienTran,Guu-Discovery,103894,5580,0.0,232,0,0,0,2,1.0,499000.0,499000,51947.0,0.5,18618.99641577061,447.8189655172414,0.0,103894.0,4.802972260188269
2020-08-04,Google,TienTran,Guu-PerMax,264959,9366,0.0,86,0,0,0,3,2.9565217391304346,1475304.347826087,998000,88319.66666666667,0.9855072463768115,28289.451206491565,3080.9186046511627,0.0,264959.0,5.568047689741005
2020-08-05,FB,NgocNgo,CVS,1564318,0,0.0,0,0,0,0,11,7.826086956521739,3905217.3913043477,1996000,142210.72727272726,0.7114624505928854,0.0,0.0,0.0,1689463.4400000002,2.496434478989788
2020-08-05,FB,GiangPhan,CVS,4874960,49766,44304.0,156,4,27,0,21,12.91304347826087,6443608.695652174,5489000,232140.95238095237,0.6149068322981366,97957.64176345295,31249.74358974359,180554.07407407407,5264956.800000001,1.321776731635167
2020-08-05,FB,AnhNguyen08,CVS,5835901,100448,88164.0,263,17,31,0,23,15.826086956521738,8177217.391304348,6268000,253734.8260869565,0.6880907372400756,58098.727699904426,22189.73764258555,188254.87096774194,6302773.08,1.4011919309982037
2020-08-05,FB,TungTran,CVS,5052094,73136,65231.0,190,10,27,0,27,21.782608695652172,10870521.739130436,8484000,187114.59259259258,0.8067632850241545,69078.07372566179,26589.968421052632,187114.59259259258,5456261.5200000005,2.1516863579993633
2020-08-05,FB,YenNguyen02,CVS,1281357,39928,35559.0,76,2,18,0,8,2.9565217391304346,1475304.347826087,998000,160169.625,0.3695652173913043,32091.690042075734,16859.96052631579,71186.5,1383865.56,1.151360899285747
2020-08-05,Google,TienTran,Search,236052,3637,0.0,113,0,0,0,1,1.0,499000.0,499000,236052.0,1.0,64902.941985152596,2088.9557522123896,0.0,236052.0,2.1139409960517175
2020-08-05,Google,TienTran,Discovery,376515,19298,0.0,902,0,0,0,1,1.0,499000.0,499000,376515.0,1.0,19510.571043631466,417.42239467849225,0.0,376515.0,1.3253124045522755
2020-08-05,Google,TienTran,Guu-Discovery,50820,3197,0.0,132,0,0,0,1,1.0,499000.0,499000,50820.0,1.0,15896.152643102909,385.0,0.0,50820.0,9.818968909878
2020-08-06,FB,NgocNgo,CVS,2388949,0,0.0,0,0,0,0,22,12.0,6548000.0,6548000,108588.59090909091,0.5454545454545454,0.0,0.0,0.0,2580064.9200000004,2.740954285754949
2020-08-06,FB,GiangPhan,CVS,7121574,93216,82300.0,363,10,39,0,22,14.869565217391305,7699913.043478261,6268000,323707.9090909091,0.6758893280632411,76398.62255406797,19618.661157024795,182604.46153846153,7691299.920000001,1.0812094409856952
2020-08-06,FB,AnhNguyen08,CVS,52935,809,789.0,3,0,1,0,11,7.956521739130435,3970304.347826087,3493000,4812.272727272727,0.7233201581027667,65432.63288009889,17645.0,52935.0,57169.8,75.003388076435
2020-08-06,FB,TungTran,CVS,47778,725,706.0,1,0,0,0,29,19.0,9481000.0,9481000,1647.5172413793102,0.6551724137931034,65900.68965517242,47778.0,0.0,51600.240000000005,198.43861191343296
2020-08-06,FB,YenNguyen02,CVS,442054,6552,6490.0,12,0,3,0,13,6.869565217391305,3332260.8695652178,1996000,34004.153846153844,0.5284280936454849,67468.55921855922,36837.833333333336,147351.33333333334,477418.32,7.538130792991846
2020-08-06,Google,TienTran,Search,295148,4225,0.0,131,0,0,0,3,3.0,1497000.0,1497000,98382.66666666667,1.0,69857.51479289941,2253.038167938931,0.0,295148.0,5.072031658693266
